algorithm,parameters,dataset,count,qps,distcomps,build,indexsize,queriessize,mean_ssd_ios,mean_latency,recall/ap
buddy-t1,"FaissIVFPQ(nprobe=128,quantizer_efSearch=512)",msspacev-10M,10,13714.726391800803,21522.782814845137,1000000.0,2937140.0,214.15957680030252,0,0,0.7491131122936281
buddy-t1,"FaissIVFPQ(nprobe=32,quantizer_efSearch=128)",msspacev-10M,10,50855.35616636654,5707.201903397462,1000000.0,2937140.0,57.754781824583766,0,0,0.6835038886614818
buddy-t1,"FaissIVFPQ(nprobe=128,quantizer_efSearch=32)",msspacev-10M,10,17556.898983040974,21575.47172192659,1000000.0,2937140.0,167.29264107728366,0,0,0.7063617137399373
buddy-t1,"FaissIVFPQ(nprobe=8,quantizer_efSearch=32)",msspacev-10M,10,148735.83959395284,1566.701903397462,1000000.0,2937140.0,19.747358861309817,0,0,0.5714865602401419
buddy-t1,"FaissIVFPQ(nprobe=128,quantizer_efSearch=64)",msspacev-10M,10,16927.414759616953,21621.550586710327,1000000.0,2937140.0,173.51379650760467,0,0,0.7291820166462
buddy-t1,"FaissIVFPQ(nprobe=2,quantizer_efSearch=4)",msspacev-10M,10,320704.15006507444,410.3256924546323,1000000.0,2937140.0,9.158409703784692,0,0,0.2643812252694774
buddy-t1,"FaissIVFPQ(nprobe=128,quantizer_efSearch=256)",msspacev-10M,10,15427.173114007563,21543.47946513849,1000000.0,2937140.0,190.387440284386,0,0,0.7467116932732979
buddy-t1,"FaissIVFPQ(nprobe=64,quantizer_efSearch=256)",msspacev-10M,10,26154.864361018175,11023.679901760132,1000000.0,2937140.0,112.29803983910475,0,0,0.7205348615090735
buddy-t1,"FaissIVFPQ(nprobe=4,quantizer_efSearch=8)",msspacev-10M,10,253099.86283724118,814.9599536089507,1000000.0,2937140.0,11.604668477788794,0,0,0.4258493655341793
buddy-t1,"FaissIVFPQ(nprobe=32,quantizer_efSearch=64)",msspacev-10M,10,55655.20631180349,5713.218174375767,1000000.0,2937140.0,52.77385881106839,0,0,0.6748158002455996
buddy-t1,"FaissIVFPQ(nprobe=8,quantizer_efSearch=4)",msspacev-10M,10,168075.56287854866,1544.2600286532952,1000000.0,2937140.0,17.47511624948343,0,0,0.4489186792195389
buddy-t1,"FaissIVFPQ(nprobe=32,quantizer_efSearch=8)",msspacev-10M,10,57218.82208542137,5680.9934165643335,1000000.0,2937140.0,51.331710317545074,0,0,0.580614681402647
buddy-t1,"FaissIVFPQ(nprobe=16,quantizer_efSearch=64)",msspacev-10M,10,83452.53446177757,2981.8077159230456,1000000.0,2937140.0,35.195336114629946,0,0,0.6354448082958112
buddy-t1,"FaissIVFPQ(nprobe=4,quantizer_efSearch=4)",msspacev-10M,10,262249.6700855466,787.2480897803248,1000000.0,2937140.0,11.199785300175577,0,0,0.3082412334561332
buddy-t1,"FaissIVFPQ(nprobe=64,quantizer_efSearch=128)",msspacev-10M,10,29223.604641639522,11036.208998499113,1000000.0,2937140.0,100.50573965865213,0,0,0.7157149679355983
buddy-t1,"FaissIVFPQ(nprobe=64,quantizer_efSearch=16)",msspacev-10M,10,32736.619519734188,11024.037522172193,1000000.0,2937140.0,89.72032064060379,0,0,0.6524832855778414
buddy-t1,"FaissIVFPQ(nprobe=8,quantizer_efSearch=16)",msspacev-10M,10,154141.30689435147,1564.4590667212444,1000000.0,2937140.0,19.054853362655848,0,0,0.5410731341247101
buddy-t1,"FaissIVFPQ(nprobe=8,quantizer_efSearch=8)",msspacev-10M,10,164418.2871752357,1550.117342065766,1000000.0,2937140.0,17.86382798690525,0,0,0.47276231409469227
buddy-t1,"FaissIVFPQ(nprobe=16,quantizer_efSearch=16)",msspacev-10M,10,95708.62167217364,2980.5792741165233,1000000.0,2937140.0,30.688353344596802,0,0,0.5843941874744167
buddy-t1,"FaissIVFPQ(nprobe=64,quantizer_efSearch=64)",msspacev-10M,10,31212.272286490384,11056.759585209442,1000000.0,2937140.0,94.10208821199099,0,0,0.7052735707463501
buddy-t1,"FaissIVFPQ(nprobe=1,quantizer_efSearch=4)",msspacev-10M,10,333473.1374082652,211.36232773911857,1000000.0,2937140.0,8.80772593207144,0,0,0.20711556829035338
buddy-t1,"FaissIVFPQ(nprobe=16,quantizer_efSearch=32)",msspacev-10M,10,91477.025561594,2983.40196479738,1000000.0,2937140.0,32.10795259212208,0,0,0.619811706917724
buddy-t1,"FaissIVFPQ(nprobe=256,quantizer_efSearch=64)",msspacev-10M,10,10002.158567448725,42566.8410083231,1000000.0,2937140.0,293.65061353443264,0,0,0.744589984991131
buddy-t1,"FaissIVFPQ(nprobe=32,quantizer_efSearch=32)",msspacev-10M,10,55712.49938900315,5719.503547550826,1000000.0,2937140.0,52.71958774442903,0,0,0.6566414244781007
buddy-t1,"FaissIVFPQ(nprobe=256,quantizer_efSearch=128)",msspacev-10M,10,10671.754898618507,42641.69665029336,1000000.0,2937140.0,275.2255864103684,0,0,0.7593941874744167
buddy-t1,"FaissIVFPQ(nprobe=64,quantizer_efSearch=32)",msspacev-10M,10,32103.01144411864,11064.710635830263,1000000.0,2937140.0,91.49110528501811,0,0,0.6869525173966434
buddy-t1,"FaissIVFPQ(nprobe=128,quantizer_efSearch=128)",msspacev-10M,10,16102.501627664615,21584.83404966571,1000000.0,2937140.0,182.40271405741697,0,0,0.7410151453131395
faiss-t1,"FaissIVFPQ(nprobe=256,quantizer_efSearch=64)",msspacev-10M,10,10116.2033521136,4113.70012962205,1000000.0,1870164.0,184.868169895899,0,0,0.7340871878837495
faiss-t1,"FaissIVFPQ(nprobe=32,quantizer_efSearch=32)",msspacev-10M,10,58361.281166464156,566.4115158957566,1000000.0,1870164.0,32.04460153411853,0,0,0.6344624096056761
faiss-t1,"FaissIVFPQ(nprobe=16,quantizer_efSearch=32)",msspacev-10M,10,87409.41033158079,295.02612907627235,1000000.0,1870164.0,21.39545379502823,0,0,0.5920862327739118
faiss-t1,"FaissIVFPQ(nprobe=64,quantizer_efSearch=64)",msspacev-10M,10,31238.455768167165,1089.1972984036022,1000000.0,1870164.0,59.86736392730872,0,0,0.6954632282712512
faiss-t1,"FaissIVFPQ(nprobe=64,quantizer_efSearch=256)",msspacev-10M,10,19021.80450396431,1077.8043048164825,1000000.0,1870164.0,98.31685524947127,0,0,0.7229465138490927
faiss-t1,"FaissIVFPQ(nprobe=1,quantizer_efSearch=4)",msspacev-10M,10,328694.1702438203,21.947366625733387,1000000.0,1870164.0,5.6896780329652366,0,0,0.14813412471005594
faiss-t1,"FaissIVFPQ(nprobe=8,quantizer_efSearch=8)",msspacev-10M,10,189805.5577982841,157.3225201255287,1000000.0,1870164.0,9.853051837330902,0,0,0.41774457634056483
faiss-t1,"FaissIVFPQ(nprobe=256,quantizer_efSearch=128)",msspacev-10M,10,9529.602715156987,4131.152442352299,1000000.0,1870164.0,196.24784536143085,0,0,0.7559353254195661
faiss-t1,"FaissIVFPQ(nprobe=64,quantizer_efSearch=16)",msspacev-10M,10,37758.92921073044,1088.5449924955656,1000000.0,1870164.0,49.52905283840865,0,0,0.6283565288579616
faiss-t1,"FaissIVFPQ(nprobe=8,quantizer_efSearch=4)",msspacev-10M,10,198940.28576421022,157.5157252012553,1000000.0,1870164.0,9.40062990668754,0,0,0.40241847455314506
faiss-t1,"FaissIVFPQ(nprobe=8,quantizer_efSearch=32)",msspacev-10M,10,113764.6216925881,154.52786874061945,1000000.0,1870164.0,16.438889104325508,0,0,0.5329069450129622
faiss-t1,"FaissIVFPQ(nprobe=4,quantizer_efSearch=4)",msspacev-10M,10,300342.4916072301,82.27340019102196,1000000.0,1870164.0,6.22677127699163,0,0,0.2548267157866012
faiss-t1,"FaissIVFPQ(nprobe=16,quantizer_efSearch=64)",msspacev-10M,10,63269.59358207873,293.03629417383,1000000.0,1870164.0,29.55865359833335,0,0,0.6163903670350661
faiss-t1,"FaissIVFPQ(nprobe=64,quantizer_efSearch=128)",msspacev-10M,10,25414.486493100525,1082.8338108882522,1000000.0,1870164.0,73.58653500662736,0,0,0.7131805157593123
faiss-t1,"FaissIVFPQ(nprobe=32,quantizer_efSearch=8)",msspacev-10M,10,71790.6444997288,567.3101378087051,1000000.0,1870164.0,26.050246700418807,0,0,0.5537112839405103
faiss-t1,"FaissIVFPQ(nprobe=64,quantizer_efSearch=32)",msspacev-10M,10,35029.8636652409,1092.8343566653023,1000000.0,1870164.0,53.38770421352535,0,0,0.6700197844180652
faiss-t1,"FaissIVFPQ(nprobe=8,quantizer_efSearch=16)",msspacev-10M,10,148809.46112819546,155.74675944876518,1000000.0,1870164.0,12.567507373666938,0,0,0.49313344248874336
faiss-t1,"FaissIVFPQ(nprobe=128,quantizer_efSearch=32)",msspacev-10M,10,19864.864883937113,2109.200811843362,1000000.0,1870164.0,94.14431011369372,0,0,0.6882794378496384
faiss-t1,"FaissIVFPQ(nprobe=2,quantizer_efSearch=4)",msspacev-10M,10,299477.85354448075,42.781211625051164,1000000.0,1870164.0,6.244748911699506,0,0,0.2055839814435803
faiss-t1,"FaissIVFPQ(nprobe=128,quantizer_efSearch=64)",msspacev-10M,10,18576.842903729488,2117.4657524901077,1000000.0,1870164.0,100.67178851065945,0,0,0.7199890844589986
faiss-t1,"FaissIVFPQ(nprobe=32,quantizer_efSearch=64)",msspacev-10M,10,47251.84507601362,562.4228407695456,1000000.0,1870164.0,39.57864496066733,0,0,0.6628564606358303
faiss-t1,"FaissIVFPQ(nprobe=128,quantizer_efSearch=128)",msspacev-10M,10,16484.05443535711,2110.882350934643,1000000.0,1870164.0,113.45291337964966,0,0,0.7379280938736527
faiss-t1,"FaissIVFPQ(nprobe=32,quantizer_efSearch=128)",msspacev-10M,10,34341.69029860126,559.4625801610042,1000000.0,1870164.0,54.45754078319704,0,0,0.6780324737344794
faiss-t1,"FaissIVFPQ(nprobe=128,quantizer_efSearch=512)",msspacev-10M,10,9833.016234364444,2090.174171101105,1000000.0,1870164.0,190.19230268980408,0,0,0.755403192795743
faiss-t1,"FaissIVFPQ(nprobe=128,quantizer_efSearch=256)",msspacev-10M,10,13515.896106294378,2098.8429526538407,1000000.0,1870164.0,138.36774012557416,0,0,0.749338245326784
faiss-t1,"FaissIVFPQ(nprobe=16,quantizer_efSearch=16)",msspacev-10M,10,109697.65935082581,297.3149133578933,1000000.0,1870164.0,17.048349172328273,0,0,0.544709373720835
faiss-t1,"FaissIVFPQ(nprobe=256,quantizer_efSearch=512)",msspacev-10M,10,6860.22495115669,4089.3479669804883,1000000.0,1870164.0,272.60971955222476,0,0,0.7759960431163869
faiss-t1,"FaissIVFPQ(nprobe=4,quantizer_efSearch=8)",msspacev-10M,10,239946.25038589205,82.2856119525174,1000000.0,1870164.0,7.7940955401150065,0,0,0.3603220084595443
